addresses,balances
0x3B7bba6E3333971a7A0A4753Bd6893Efe9969a96,87.67
0x0c205136765289ddb9711eAF5EA60E03d0Fc9863,116.89
0x3f864FE96E2c4a308ff523B976129CB920cf0d6D,29.22
0x3F7C14E402fcC3864D6e1aE1C4747ff1805D0512,116.89
0x42C9238d85C3dE5A84791b30a4A497BEf19B52A2,116.89
0xc4Dc812854F190D86B63d36Fbe0F982FEA68Bd1E,29.22
0x752c4d63551c9c7D1677E60F208ff59e1c89A23F,116.89
0x2Ae4816BFACD44C758335Ab8F59c05d43c4a9976,58.45
0x3FB7e71838Ec7A687F5FDC3F7e6019ACB8Edb6B5,116.89
0xB722f27780c5e41a19E9e52f48925Dc28f5D3493,87.67
0xf38E612A211C72A927fE0F81c1D1D94c006a62Af,116.89
0x2043B18F9bA58E0E645C8556415bA5Cd193687b9,175.34
0x3004A0640428dD7fB90d36BEce577f72dd4671fD,116.89
0x308a2923C9997c5214ba830f860B87Db18D6645c,14.61
0xe6BE659dF8Cfd201688c164629921D6E4D608444,116.89
0x5E7E13104bBeF6e396AF7c59382aDb9e68F6E23D,116.89
0x814984B131c81bE88912D24900Ee1ebD519969B1,116.89
0xbC97E44d62e748C927C30Af1C27bB968894f7F6F,116.89
0x7E266A8122890bA4E9d4031E7486f7B05f8A0b9c,116.89
0x95E69B0b0DeE169d937c9DE3ED83ba4f145D52fF,116.89
0x620c60e735Bfc7fd123f5eeF446708b24Ba8D31A,116.89
0xFEC8DA8d700DBCc1DdcF9dD25B41eaEc505f99d0,116.89
0xC9E93ba8ea2e02a21d0FFdFf30F94D286Cff69D4,131.5
0xf1e5412126C18178d0C5B909CD40502d7F0652f1,116.89
0xAF4dd82D67412728759f011769B4c6733850289f,175.34
0xE0Fd0b4a166A10BdbAca08051D1ec97ec76a90Bb,116.89
0x83F12ea77eb1424c20722C730aFd110192D700b7,43.83
0x148fCefd2F7EAb230aE2CaAa45392e778EA69A49,116.89
0x6Dd3c70D5C8A4273D8edd724F070480b8830a609,87.67
0x3385C6229bAF578D480B2016aed2582304d5f7A2,116.89
0xA817FaBAC38D24Ea4350c14FA69DC3ebC44b6eFe,43.83
0x746A2f60B539966B2Cf85a05D0396329c6f0e55f,87.67
0xF5d0589E80507FE4F43A4DFe752c196b926A8a7C,87.67
0x065405774a3912D6adaB5F180ECbfa5118b9E452,58.45
0xCbA907DeE31F5D10c3f8F8c316d41c5216116c73,87.67
0x7d5665bCc08dB222937b48cAb727c9AF0e5CFE82,87.67
0xD366079CE9f772fD1d141C370d43a392a473bF3F,58.45
0x8239Ca230A3141525c28E8484ADE7c7e2fEB6deE,43.83
0x339CeC8c3fcF7F8bbeCaD4514F33A4944E3934fe,58.45
0xfa0a738dB4360c1C57303377fe1CB7Afaa8726f5,29.22
0x8105C5aceCa3D48812f0afFE3D25a43dd7eBd47c,58.45
0x485c42C1903298021527db6aF88B9926df8849cb,43.83
0x7E07c180E614319DB3BCaD90Ea56B9F30554a6f4,58.45
0x7C8Fa5F6FcB1882F36Ed3C7AEa301603fD42561b,87.67
0xB73F5d6fED57ef3b6A624c918882010B38d6FeF5,87.67
0x50c8D1fE517673dA731090A6792BA2c59508a8A7,87.67
0x10d977CC35f22bB8A6288c9a7114A49A07d8f120,58.45
0x32Cc810c02d0deD4d43095CD3F8f892981FF02EF,87.67
0xD1E165Fa9Cfd537D19A6987C7Ae319C913e38035,87.67
0x39451b69566715E79CFe0e8c66c0F97777946DcD,58.45
0x58F8b20A0165C9C48d425cd9b5ff5aBb6F009B1B,87.67
0xc851Bd4A5ef2F6cd2B0C35bC711EC5EdA88A128F,58.45
0x5Fe40aCaA961B6D5b6497978Ec6A45212435f85B,29.22
0x46133E7fde315c18b79D9931B19dB16D866dcEAa,58.45
0x543aB04B48efDBa32422BD5e237ff2b74131D7b6,29.22
0xf7F636688e5E072EefAB4f789b3DB3f8F69b15A1,87.67
0x2B76dF79dd986633B19C912f4a4D49A6683F4233,87.67
0x990DeD4A5C6deD7387F04820725EB789904BB81a,58.45
0x3d52bD0Ab95bE036D788cDD752C696653e99C93D,87.67
0x624E1336873749f13C4DFF5E4d05b85f1E8E9255,131.5
0x8215f32b3308dc0b63F560F03aA33e889eDD58f1,58.45
0x8A9a4C59D0002bbc458168F1013122E5e97Ce57b,87.67
0x2DcC9368d248326395A04e7D0A8073BcEe7eBD34,87.67
0x3F0444D7484C30F51025a35D6a0BA05AED431902,58.45
0x19108A1Ca3fA3eD33eceEDCEE30cD44678EF9fFc,87.67
0x62254bA024BfC7D61FC4b6443Fe9D80E3061B1C4,131.5
0x9e6F08Deaa99C9F53D98dB4B23600d7678df8E73,87.67
0xf1003d7ba9217Bd25D32589B88e450D18986B6B6,87.67
0xcA3F8647f6Ea69371cE9243eCC4aDE4549CB33e3,102.28
0x5733EFcaD5c6F11d8B43261Bf04cE772C94482d0,87.67
0x03a3d5d13B6A1B13b80Da75979a5AA5912defFC5,87.67
0x5ED042CaA3A6816344f0FF1274FcaBd4563445c0,58.45
0xf0b56D193bD741F06b62c49b2418Ced8D2760e9A,87.67
0x978d4cA8930F6E3335904C2B9a73963E33f50Fee,87.67
0x0c05B440703082f5655cB5758ceb4e199A291e05,131.5
0x6f1C13945ACcE943E5A9f787762e6015e3C0BDCb,58.45
0x5Cbe4AA674fb6DDd9320bfbac72CdD745c812FF3,131.5
0x5078069d37648cf5D48194296e4539484C2ec346,87.67
0x0Ef857D3BFf528Dd8176A9Df334f54646ecfbE83,29.22
0xF1D21e4836a6B35d45A434de12204405D7d11Dc9,58.45
0x8dd02A7B001d7A6e95928dBC9a068A2271b35765,87.67
0x172B8a78f12ef9eDb784eDD637449256336d5D74,87.67
0x915ABe57D670036cB3a1Da6bE56f035A0Dbd7894,87.67
0x0749583B443B5b85Db543902473ef12Da150C4fD,58.45
0x4C8363F664baC2B74253AD96e69D4639efaF78e1,87.67
0x59324F38F3b9B763B2da851854395568f636e4aA,87.67
0xCf7aB2550d6F0A13CF0a1583b958ef1488C89706,87.67
0x43Fa282f35209f4aE6797fDae648375b626f5af2,87.67
0x2aba839284cb689dC9FE4b438E163Fc926Dd2450,87.67
0xE8BD2535B08c331008137134D653767eD263041F,131.5
0x467a8f6287dA4944c5940d18fFfA425061FD1468,29.22
0xBa6eB6F17a4CFd50BC98CCaCCB6B5b6630220C9E,29.22
0x319FC468c582cE3dBBa4904fb1eC7EfD4Ed9d57C,87.67
0x9576AEABe39a61D69461D554df7381f8E3b7c6d7,29.22
0xde404aDd3Ed4f199fFA88b7350c0Af27D7035151,87.67
0xC7Ee1071822E818Be0e55AefD4BD3Ea033192609,29.22
0xc4e5AAA04130f9B61Dd2Cf41ea703AE4e20CDc9b,43.83
0x5752ae7b663b57819de59945176835ff43805622,14.61
0xc9c23D407c1F0B413016B360ed501FbBd8D30c7c,87.67
0xF0cEFf6801484023aA354bab9ff5775ef248d798,58.45
0xF9d8bb330FFEBA43036F037C82d8FcA1d5834C77,87.67
0x582C5C7a8E408a117CE522199500D8373B2eA104,58.45
0xFE3C843F46784A0443aEB2e745Ea1cFe20d0ac46,14.61
0xcd1FfB52f1583Cc45451652579F2c9A0Cf3759d6,87.67
0xE7B878617dC7f21e28336741b8a581D4ED46FdD2,219.17
0x887951ceac0A1710936FD2dAf98Df10A312A3abC,58.45
0x41F7a5E216384FF15C259a0beA5c1EfB80c137e4,87.67
0x4069a447Cd5B50306c23d9b5854B7c4Ab86e17C0,29.22
0x64fB5Ccd8B911671ca5738e0Df51000A520c8808,87.67
0x9012ef5989471eB95dD5bb42D62D024D2F1C4199,58.45
0xe037b75a83BfF8C3e0aAc3982026033a9F2a1bED,29.22
0xA037944C5b77811D5435a5b193Df2c0f5bC3e604,58.45
0xA0d7831EC68B5e90b9c851CECe53E053763D175b,14.61
0xfFA31B81129d0D5d98Cd016B6E3aA4F7437E79df,58.45
0xeC72280F671c978484672A5562df07E680b524C1,29.22
0x5F876B11BDF1407d7e093fb1C78acf9961B634f2,87.67
0xA621A2E10A88DCDD274e0B2225a10AF8D727950e,29.22
0x94E61DE2cab67519e447DDD916863c7ea4750f26,87.67
0xf6c3bFb64FdB7dfFC17E783653E8029EA1635581,29.22
0x1EB484Ca7683B27496BD4cf58CAB3F0658b15487,87.67
0x0BAe01016E7fAf733D09E20aC8257c4b15e757Cb,87.67
0xbef2af02a27DD69B2cE91F14d67e8F85EC116483,87.67
0x36bfe38236D47fB4830068CB2B17E9d1dB1d8542,58.45
0x4b510b73430c32704ec08Bf7A3a36125bC414B0c,87.67
0x2b4Bcb07Dd07D86D9456e31078d49e3B31209eD3,87.67
0xc549A931d2fAf9d4989a5E0716F4B9662C518276,87.67
0x90855F942209135f271467d1D089775f6D31b3af,87.67
0x13C4461DfE60b15EE0c42e7EBE4faBc9ee150008,29.22
0x62aFF9F5200C00dE9e9aF0eE4D150c291A8d766a,87.67
0x6ed5bB6532D75b3a5CC7797410a1D95ce3dC0cA4,58.45
0x3048f4df77e4E3e39f4Dd23B6D0e04AC0a78eeF2,87.67
0x63b4165C97f45266CF80c71A6cE80d457eBF181A,87.67
0xCD325fB22EE04B3952f2eeA50C586ac1242a5635,29.22
0x08425B60CEfE07Df6b6992ef6E89831dfCfBE8c6,29.22
0xE7618B9007e3Cc1c1571EDdE3A5427Dd9884E134,58.45
0x327BeCb655103605b84Aa427429F265e5c572F86,87.67
0xf8B54ab0a6E0542B297df4Ca93BEE05aF869DAF0,58.45
0xB642116fae3CA95F774261D1F6D19d3eD9d073BB,58.45
0x942c8cb2b1337370EB8F78751FFcd10a9b3dc57C,87.67
0x0610AD1894d924625154ACd3622747Bc0181B78b,29.22
0xfb071F292799f0D194bB0A637A122AB30b4eDa55,87.67
0x5732d505FAffdE2f8df9220AF6169DCc69C3aC09,58.45
0xe562554E90522f6F456B803da589174583FCC847,87.67
0x1267891958C5f4F698428f431F3801B32B494459,87.67
0x464eF17f5646979253C23C34d529151b06Cc40b6,58.45
0x048c13c2902069B79A1C9531bb8c0c6c11fb4218,58.45
0x59A20DBc69C0dE1F6c0DB2C91cd83aa02aEbef67,58.45
0xe33bf70ebffF69ad4d63E721989bD80194Eec690,87.67
0x9Bf31591d03807Ce47Cabb46A634ad69B996275B,29.22
0xf6B6C199aE62DA5Bc0c5B59eEAa32903853C5d19,58.45
0x042FCAbD62bc0Fd0424Ef4F11F872052402CF412,58.45
0x83C9bAd00A0050CF218BC8FE9314ee932B125D99,58.45
0x42FBc9fBC8c889163fe1555Fe29F9bB27D4Bf134,58.45
0xd24f71e31f71E10ef194CC7C203901B4356EE664,58.45
0x491B026089301699B80e2B4A1D24e852208C7d4e,87.67
0x3c16945a5c2b5c3458EA8805777B4AE9C2b3C8AE,87.67
0x05C08f86C0e38d617B4eDEC9126B93995B904937,87.67
0xdcD5091031Bc87333bFf10034927d5Fc8fa74190,58.45
0x7171bd2592B5F25860d52A9A5EfE895A64C7aA37,58.45
0x973369238FB333C744747F7adb1973C54c2972AA,58.45
0x21aF4E980B15d8a1E1501252A432Fb7F56585cea,58.45
0x884fcc0d976a33b018d59e2ce5850fb5f8342b4f,58.45
0x064c3c6990F54a4Aa56E7498A6Fd324Fef07Cb14,43.83
0x4299f1bbE2aC12c583a05b964490C394634ef181,58.45
0xAF0af683B6afe62494bDACdc4F9BBa9C4a5EdC7D,87.67
0x6166080ECE138205CD2B6172f267f29ED570C308,58.45
0xeC7EbbF7413BB5AEe3932e058bA9Fa3717716D00,29.22
0xcabBFB234E3D73d98DF7F116a3Ef0A920b7cc34D,58.45
0xF0FFf892cb0b7080141aF10859e646b1E0d02cbb,131.5
0x9EdBE5b26fdE6d219751070565f002e140DbA020,58.45
0x09F81fc5e7c2eae4e954d87Fc3Dd4C1a2F289475,58.45
0x2f7b74b7f3Da50dc2FdB5B22c043fD974c7527A8,58.45
0x92a5e31C20182ba8F3b55E430f8A06d12F67c123,87.67
0x252aF170E1f11eB7bc7681DE8B54490890f6A15E,87.67
0xDEd090d40dB777F7995E55d04e72560f76816149,29.22
0xbFc964340f66683ee126a89a503a69292f08fA82,87.67
0x3231A497281c088262daA5BDA2a0Bea3c78f19CC,87.67
0xAe7F385D3B6970A3B753eF570A86C3Baa4d7a4E4,58.45
0xcF4AF7b63496B6B033b57a0A115C5e2eAe269c67,58.45
0xe80D0dC69b73f71b7dc915Ec75D175151cdA0164,87.67
0xFd5CFc9E50fc34Cb8aA78d4e1ccBb3e1734cbBBA,58.45
0x295DaDF5C104413fF10A099bEf43b94ee3c83EE4,87.67
0xa59f2E6EFBaDBE3544BE03ffCb89C58EFD5ebE27,87.67
0xe6dC466bFaadbC15CbA281AdFd917308E57B8adf,131.5
0x18eF4786E5317dF70c9CDd1dC9F0F41665860cc8,219.17
0xb97e941C431bD1B0dF521bb0991A4b3F0607B3D3,58.45
0x7c8C39D44444758A9a089565cEb41B5aD8930F0E,58.45
0x8B58942793F47e8aDe1F7bba457511e6E13b955D,43.83
0x10007daa5a4cC76f8FcB9535e0F0F8b20AF2aC85,43.83
0x19c36379e540ec24fc2FF00A2cAffa3fbe09D6f1,58.45
0xeFb39A0ead31994B97c059191AEf561DDc0b9F41,87.67
0x9786C46E38255f9A38D8AE0fae4AdD4083a42FD4,58.45
0xf7A33bB13632e62d0B12BCC967535A6999B4129a,58.45
0xFeC6042e6304e1E430FFC36fF874f579Dd7d7E7a,58.45
0x4166255B879240e6f1c9ec839de62F1FE18014e2,58.45
0x0636733900783D919a18bd09EF1fFB2515d31Df1,58.45
0x41b61b704FFeD9c67175F65D0091f5E8502D6339,58.45
0x1D99B90BDd62A6e30C68a03EAe3aCFC33a4bA90f,87.67
0xdCD3626da092C59C09bF1D6e284Dd2BBF7913997,87.67
0xe115AF9990F03CEbbA35FB3Edd5c8666c189c7BB,29.22
0xD896C99c0E6E0ec6F8207eA8eaCc1C86094Ee2cC,87.67
0x5d627fabfb9685143990F6D9C5Ab579dE779D80c,87.67
0xC37aCf56695B7D263a57004134D5D8583E66E4b3,87.67
0x7643383077ce81EEC3C0975CcF0b509683C92E4b,58.45
0x7E5Ff33aB9F2D9BEf3EC2A327c4C7c1B155FDc80,29.22
0xe182326BD3A19570FE647B29281D12001A2A57a9,29.22
0x8E86A70B5F0441a7DD7C676343d6075Ac8Db8361,58.45
0xF90FE7bA906679Ac345Aff7106a62ae3600ac22C,29.22
0x7fcDCcf38FF7b64f7DFb5292d5bBc3b767052f94,87.67
0x556fAeEFb7e9C729981C19433139e320d057d9ac,58.45
0x4F220EFC4b6eBd8E84f62F429eEa70A4B592Bf0a,58.45
0x6e6bFc8F389a1259fc6c7Af7f454B49603c097C6,58.45
0x620e9d15E6c156D98B6FfCFAE66DBeb97Da28A37,58.45
0x937fe2c8bd616344a9Be33fDEC04D6F15f53c20F,58.45
0x98B8bE045BBFC3954D4BCf20ECBEFa04A57d696f,58.45
0x374d37191DEcBabA728CFB93d48518C3F87Cd5ec,87.67
0xEECb70153bacf816FF873B9CA213A8ad27d62375,58.45
0x130A521A25612D7299412D962242584e98286764,131.5
0x3c599De536d48D45DC3648Fa816aA05e23407Db3,58.45
0xB57dF41b1386A135C6f9C003162Ff1709A296D40,58.45
0x38beF4e89E1B0aa1aD709b9e4230B247913025b9,58.45
0x06f71914505f56CBe8b4ae2CeEf6f01aF86d5B24,58.45
0x2bdee72e3586cF2324303DF7eA35ffC9CC6Ae599,87.67
0x60FC54159ADD3Aa8AE01000fDcDeE24Fd982eFFd,87.67
0xBe5cC9885477b13a21Bda98119f8E717fC6e70c2,58.45
0x664CaBAA22CED044AbB55F373616c95bC67E034f,58.45
0xa0cC06297C30674ab63FCB6543f23930Ac39A9F1,58.45
0x00f63C91D9fF500291ac19117e406054071c7850,87.67
0xc8E0F15118f442E8C80c5B69aCcc1e0f0867B9aA,58.45
0x9BC89e674Ff07c74b7f2bD6F8D7Db20Be7FD679c,58.45
0x9860Cfb128b0491F78372C269b2a2748af1e1680,58.45
0xA651D1601197F34CC17441707631D39a36CC055F,87.67
0xde5b2C30E749be68508CD34BCF77D89e5f86b1F6,58.45
0x0BE5E981647Ea827F7B184e74306106d9FC3A461,87.67
0xF7b7c8C89A2C8516a22A9B28337d04D5037fC67D,58.45
0x8a60911C82aDaD9993abf4dB0DFAEFc14f382083,58.45
0x03Cc9BF2E9F40368a0186507A21470a99f0F2b9F,58.45
0x88ADD53355951c8E38f384d1Bf62673DDcd63BE5,58.45
0xC0C09AAb6F88858fa408aaa75652277B783c79cB,87.67
0x5E3260934D9fC3E7eAE9F84Da1f35b7CCF0763c1,58.45
0x7e6574B16a5b9Ba992E1353c0C93aCC92AAccCe9,29.22
0x85011e9702F9220E06acafF6Ab5c9eCEdD0a5A29,58.45
0x691FdFD32d67c4D6270C99C6CdebDd5492ecE548,87.67
0x282EfbAc8Db52b1D734aAa1a55553cbd4CD187EE,58.45
0x1e0b86c0098A52Ad9714018A554871236cc00e39,58.45
0x19D546690A9D1453C7c24d0CedE222AB7CeB1F64,87.67
0xea2621e22eAB7A6B63035d6019EB428511a6Ba6f,29.22
0x3b60cC0Ca74943159374717E31DaA548Aeb97d39,58.45
0x2843B05Ee2be396AC5FEc90a20D45D553e4c99ba,87.67
0x881F3AdaC934bf9e62CC0207c05b696f5C6e1278,58.45
0x537468C3D5FD5d08F9D1b5D6147131ea47F74834,87.67
0x25eE81d6721166bE6179FAFb62570bed775ea8cf,87.67
0x1bB9Cc95225bd24b15F578119d40f3b5A2b620D8,87.67
0x4ED3Ad8F2BE1E21B3735Cc8E7E5b5de67146C25F,29.22
0xa3081C1C30aEf4C08b741Df8dFc581cAB4f8e4e6,87.67
0x120E0bC1CAbE68Ac74c2841c5b0D2a63904d98fd,87.67
0xA5b27022De12E2618A7bF57d28EC104Daf483f60,58.45
0x1262fbf5Fc5E3F669AE81B1D48Ab06495556df2e,58.45
0x097F3ff80295864E4C19224900151d6d71724A78,58.45
0xD382c13b2FEB6c753d0565C4F8e2583ecBAbe144,58.45
0x73baCB2880479C9B7285da35943663931b899D1D,87.67
0xAe7668449Ed968c5F28e73704Ec7aF79b3ce4F2D,58.45
0x179C7521906Ff83014f610E79a5977586F057393,58.45
0x8d3491304f6115FaE78358bbD32396F53d028732,29.22
0x5a75924aF830a9D95c54B6E8520b652C52377A4d,87.67
0xE8f97E9c2A700Eb22C5b749810CF0c1dB1F8938a,58.45
0x7682C08668AA01558cec5E60ad707dcdEc88BF5E,58.45
0xb139F976B4ab97DFEC96653dba3FC45fAd014949,29.22
0xCdE2DadF38522c80AB3547c35A64C4AD57cCE531,29.22
0x6eB64399E7e6c1c2FE67A623A26f923D8c931A2c,58.45
0xACF58a350Bf9e32c6143D2Dd2b03fB6281FE774B,29.22
0xde7Ca81634e7dB3B5d8EeFE2F360716A64B57A0f,58.45
0x8DC9Aa81AEe4DA8f0052c49232cd2819f6e92501,58.45
0x1Cdf4a421799B08d93dC78e934729bcfe1333393,29.22
0x5c28cc59095e66b507EcF9A005600Cc7702f280e,58.45
0xb94e2470d5352E3b289c0a95C703706e4aB090f7,58.45
0xCB0b5e70DE54c7F008ebaEcB838AA41D4e87830d,43.83
0xB6a26E366CD7976BF30c45D178c7162bF7F4328a,29.22
0xf39711d08845Dc6D3d25A3A99bfd438658ecE8ca,58.45
0x9Bca2dB39897b47d0466BAADc49589012798EA67,29.22
0x1bD652faD379e06650D72692d472a414067F1d36,58.45
0x992179817dB22229B2744C7D59CdDDf99D7BCe68,58.45
0x2f7815D59F613A54BeB171D426C476b6f713e15B,29.22
0xa3bf026594a82846d6c158575eA7c849678D00fC,29.22
0x5458E96d2eB4afF8Eaeb5268e9a3317Ffe6Faaae,29.22
0xaA1939817287f23d148F6da15366C9Eb33C49205,29.22
0x298639AFB0A66B8c34b84DA4Cc7a1cb47fe853c4,29.22
0x13bD316c8025c575Cbd4a8c6E7AC36315D322ebD,29.22
0x3A9111Ea730e9F96E442344Df50B53156c4Fd413,58.45
0xad6A65782d93C27F406E5b17c251779483121c09,29.22
0x8fa8BA6434B4F8cf66dC38AE880905BeC9FE2004,58.45
0x00531EEC53d0971902182091ab4802825645dC7b,29.22
0x1628A1f03326b1d069dF7C320102eDC76DE27892,58.45
0x4D1beb6d8504588EF525372F68f56A784784Cf93,29.22
0x49e7Ad417c666CDF12A3c038Dc794A99EcF73705,58.45
0xa9726e6dC335149A3A0C0270eF6B03FfED8A7427,29.22
0x0FAb255FC6E792F7e63f63492155F4c6fad54B1e,58.45
0x213463384331E94Ea66e25ca182d257B0f70B276,29.22
0x2BC5c6c3069f7624e692C04E590a5f187d673AdD,58.45
0xC64B411B2C9AAC1A6483CC04D16Ec0f7E669fa9C,58.45
0x0d9E1e943272CFCdB4cC83712650683A740a38f2,58.45
0xD4E61AedFdDb10cE03A3B37c505CBd4eAbC37266,58.45
0x3dD4751117D8d62B905bfE04B36Ad84979e32Eca,58.45
0x8D7B814eEA2BDf6E984656327D5E0838993Eb06C,58.45
0x00802B13600E4A09d443Ef0dc56349A3c2D7DdF8,58.45
0x4689A6550B234980c5A8Bb4A1084D9eFAeBAfa98,58.45
0xaFD71E780442Cf4244fB4A9CF181d7D7C4f2ce48,29.22
0xacADB2bEd1aA3DdF8390641378E2A6c91B0d33CA,58.45
0xCE9EDe815d2116a86f389Ff4d43c7e1CbCb747F3,29.22
0x1d3Aa06154DE5d00F5aC2619DEc52939286eFb31,58.45
0xb3FAbd4C1C2440D892E4C246d30762BB937CB613,43.83
0xad836113d4765E785a319A19c14F26C6Beb504b4,58.45
0x63E4CbAdbc91e6c5a60488eb376324904aB84C0b,58.45
0x06ee630905308Db4E89c4869516de83Ae9F8020F,29.22
0x86fbB300e8cf2e074a9DcA1F7d6776F82F9c23bF,58.45
0xAD21F8B1708456d3109608c5CD51C6c9248B6F5c,29.22
0xe486eEb6579C71Cfc4ADF5BBFFcdc6983C8c6e1e,29.22
0x12C8C54D1b62aF9e6623E7c647dfF822fc3Cf7d2,58.45
0x1EfC7e55DaBC3DD54Ac67cFfD21064d52F7aeBc6,58.45
0x207792dB56491a1973_07D57F3aBA99447B705D_51,29.22
0xe33450CdAd97B01D12b4bc8CdA5166A85b6234E0,87.67
0x3cEe682DC6022Ddba3b491C1D823D6f56aBA192D,58.45
0x42426BD66E86261D9ED3435FD52F881993aC9163,58.45
0xb72454214CC7DC17088efE91c95A05FDa2FeE88a,58.45
0x4Fdf951564C45Dd5d8bfA9e2e0fB4601a2b538D4,58.45
0xAC558b8d4C899e4811c6416ace92BCc7d073df0f,58.45
0x6D4c0972A1ECb251b9Fe4049e9E5D21112b3157A,29.22
0xe25637C322dCF4F921D21f753B0ADeAbB3B545d0,29.22
0xD96F8b8c8f0B5A70b058090461A4ADCB55930d8C,29.22
0x6ccfb5681d9B2aeAD954f0f8D93768e8703341DF,29.22
0xdb213322E0852925017B826B384A583321D33F9E,29.22
0x5B29aC03c60CF3Bb03cF3bC7a6B09b6eA698e1f9,58.45
0xC1072a2fd4281aB183cb91bD5c43679a3c6FbB13,29.22
0xa4db22421E23B6926dDa1aFE44a545E25eF4e700,58.45
0xC700795a03Cb125b3f9577D0D5249De42aFc9319,58.45
0x1bC3510482b1045D5C75d9A53a34EdFBd2beF3f1,58.45
0x2b827f32F61691912FaEBA5DA03C7f9fb8Be4C3B,58.45
0x903B14AEf1540d3fA80B8BA09E0a97A4297E974A,58.45
0x9074EEdeEecC6f2C3C381E40a759F6386093f20D,58.45
0x9ed2C2D47703B6475F014C7aA02921A18A931A04,29.22
0x34754820E7c6dA7bb0861F074Bfe591b26981E8A,58.45
0xD4A5E75aE6ce1D9b2e114bbdbfD579e2434739C2,29.22
0x21B1eCb71715a79d2C3851FbcC739596a3197D93,87.67
0xff6fC474F89473DdeAF5FeC9Dd73B94C5B863dC1,58.45
0x28e51D9c52416328D6d9d31deC414215B9217204,43.83
0x99A03312Ee893389E7588B8623306A4e7Ab8E59D,29.22
0xd4f5CFA13D37c52B1d967aa52550F9AeDc96829b,58.45
0xC2372f14C57F47CEe72063560a5d67Aa8Fe2525e,87.67
0x242e3e5821C4478eb65c8793Ec5178627628AdBf,29.22
0x787641070c26145c780Cdb2B7BD82428903cf04c,58.45
0xcf9387a6f9A63090E6186dc8235Ba67Ac665A6E5,43.83
0xd26F7Aa3Bb3e51b78D420C3A8232c3E6F253EF97,87.67
0x268b3c4d0264859187DA433322dbe5a50587Ec96,58.45
0xDCDF8Ae70351B702e3a20730366D03936ED41DA8,29.22
0x0133d7139FB438f4d46AD182439FE18a73A66BAD,58.45
0xb1762aCE33d7D4b65551A9E2DB21321527a807B4,58.45
0xC5eBc286C728A3B385A55E6d6B4c854bB4a781AF,58.45
0xB51D91599d058dB2B1b070e3a25fe514BE45Ee98,58.45
0xe15ea3dD0D2C0AE5Ea36AcA5df2b33090fa28F56,14.61
0x06Dc0CBF44EED256C5975210095be703504a4541,87.67
0x48edc230D7E25CE1220723F29EC03Bb95Fd81aF2,58.45
0xfBD4F7DeC884f933a1E99BA731a471d50DaD7dEF,58.45
0xCeBD2f6F889cC7b3Ad3DC4914752e64D83557FBA,43.83
0xd1CBB2de9Aa13ffb99F20774BDA403afBedfccC8,58.45
0x44d25f1Bd88Ed066a4ba614568457b18CAd80847,43.83
0xC82cC35001607C3486bb9197D9223787E7ab9a83,58.45
0xe10ddBF47E8aF96f7c3dC4B06a6e346877b4e00f,29.22
0xDa3c192d17897d673ff7986cBa09C3c926663C63,58.45
0x0abE1c565cAA471201EbBDDAb395810c896E7452,58.45
0xc5F0B96ed1ea7E28D026EE711163068B44259300,58.45
0x3512b916Ab9a4d0560e1b95a0D785eD9c4B6538d,29.22
0x13C9785b0404D0156A54C0BDC057c238db4BD382,29.22
0x5AF1F89Ae7790D1dcf99A02644E34537c755A8D7,29.22
0x94bcCe2F7b953769D0Cad98CEc684e3eFEf1C277,29.22
0xE9DE0eD4C5248A5410A8Df9d3625709066110727,43.83
0x8c3D8cf52d9895D529E0789Cc0dC962649D12674,29.22
0x95698fC5CD373ED3F776915798c934e210b8b06D,29.22
0x5Da1e76E2c9312673dA3659a15eD1D174F17d712,29.22
0xfe17b73e651fcF7b770d1980Eaef3f9dDF11D233,58.45
0x13ae863A059dcCc411624dE20E1e2CD2E6823B0C,58.45
0x4A4fA0a67Be1C9137F2eC46ff496B7D465210cF1,29.22
0x9728ffB97f9516cfD0753ee9034450c9bB51b957,43.83
0xf43361f969e7EEDe628461bB8721Ff100e82CFe1,29.22
0x047eF5aA2164e26e78CE35B50868813888031D79,29.22
0x6b659fE1c8822291E0FF2942D7D2e531737d835A,29.22
0x0353926684241DE3C093047a4a9B672B23E9d0c2,29.22
0x34e63fC43969dDcBF89148797bFcFD4001F2B870,29.22
0xEC45aC6560c4Ee16759444a9392166A09e4c6027,29.22
0xd586FAa55F787518B0fEeff12788F40CA7d01f74,29.22
0x7071506D006F00700d79f8EA16A43b96D36F489C,29.22
0x681C160Ea2141C515bf91bd2a8dc41a09dFdD37a,29.22
0x9Cf3FB9F245c035B1488803661034D030EE28226,43.83
0x6627dfb8115CAad11B4EdfCe3eC746cda113Ac78,29.22
0x24085920D8bA73FDF079BFc038c1AF14cDC9f056,29.22
0x4BFF7264A746ea605e1c4F570a770Fd92E797364,29.22
0x918B357b0b20571e8F850611fe32Dd710f133ae1,29.22
0x21D6EDF5c1E4256ec4028512389eDd2aA27e398F,29.22
0x838499A9C699842a4e8A6025fC813C5416613823,29.22
0x33FA0f286e14051CFa0384c0df89799220C8434E,29.22
0xAf3dDAb231Fc58fE0e76c06604ca1B747aEdC451,43.83
0xd3e86478bf653c77f83737d831d1003ed447958c,29.22
0x47ea3d8D172790343b60f9F16143bD329DdCC392,29.22
0xe08bE7be0Da067a8B35D27A9eFBF86B01fB8A2c4,29.22
